title,release_year,genres,production_countries,region_tags,budget,revenue,vote_average,vote_count,original_language
Future Weather,2012,['Drama'],['United States of America'],['North America'],0,0,6.3,7,en
Marvin Hamlisch: What He Did For Love,2013,['Documentary'],"['United States of America', 'United Kingdom']","['North America', 'Western Europe']",0,0,10.0,1,en
Boys Love Gekijouban,2007,['Drama'],['Japan'],['East Asia'],0,0,4.8,4,ja
Sand Castles,2016,"['Thriller', 'Crime', 'Drama']",['United States of America'],['North America'],0,0,4.7,5,en
Tere Naam,2003,"['Romance', 'Thriller']",['India'],['South Asia'],1,2,6.4,18,hi
Tamara Drewe,2010,"['Comedy', 'Romance']",['United Kingdom'],['Western Europe'],0,0,5.8,142,en
Go,1999,"['Crime', 'Comedy', 'Thriller']",['United States of America'],['North America'],6500000,28451622,7.0,198,en
'D',2005,"['Drama', 'Thriller', 'Crime', 'Foreign']",['India'],['South Asia'],0,0,5.8,3,hi
Bitter Lake,2015,['Documentary'],['United Kingdom'],['Western Europe'],0,0,8.0,30,en
War Pigs,2015,"['War', 'Action']",['United States of America'],['North America'],0,0,4.8,42,en
The Return,2006,"['Drama', 'Horror', 'Thriller']",['United States of America'],['North America'],15000000,11992014,5.1,61,en
Cool As Hell,2013,"['Comedy', 'Horror']",['United States of America'],['North America'],0,0,3.0,1,en
Samsara,2011,"['Drama', 'Documentary']",['United States of America'],['North America'],4000000,0,8.0,169,en
Mercury Plains,2016,"['Action', 'Adventure', 'Drama']",['United States of America'],['North America'],0,0,5.1,17,en
Love Me!,2014,"['Drama', 'Comedy']",['Germany'],['Western Europe'],0,0,4.7,10,de
My Lonely Me,2015,"['Drama', 'Music']",['United Kingdom'],['Western Europe'],0,0,0.0,0,en
The Devil's in the Details,2013,['Thriller'],['United States of America'],['North America'],0,0,3.8,9,en
Sisters,2001,"['Crime', 'Drama']",['Russia'],['Eastern Europe'],0,0,6.5,12,ru
Eisenstein in Guanajuato,2015,"['Comedy', 'Romance']","['Belgium', 'Finland', 'France', 'Mexico', 'Netherlands']","['Latin America', 'Northern Europe', 'Western Europe']",0,0,6.4,21,en
Secrets of War,2014,"['War', 'Family', 'Drama']",['Netherlands'],['Western Europe'],0,0,6.6,24,nl
Good Copy Bad Copy,2007,['Documentary'],['Denmark'],['Northern Europe'],0,0,7.2,8,en
Beyond Darkness,1990,"['Horror', 'Thriller']",['Italy'],['Western Europe'],0,0,6.0,3,it
Circle,2015,"['Horror', 'Science Fiction']",['United States of America'],['North America'],0,0,6.0,342,en
Trailer Park of Terror,2008,['Horror'],['United States of America'],['North America'],0,0,4.8,24,fr
The Human Family Tree,2009,['Documentary'],['United States of America'],['North America'],0,0,8.0,3,en
Can Mr. Smith Get to Washington Anymore?,2006,['Documentary'],['United States of America'],['North America'],0,0,0.0,0,en
Vipers Nest,2011,['Drama'],"['Netherlands', 'France']",['Western Europe'],3500000,18000000,5.2,20,nl
Christmas Carol: The Movie,2001,"['Animation', 'Family']",['United Kingdom'],['Western Europe'],0,0,4.8,18,en
Vital,2004,"['Drama', 'Thriller', 'Romance']",['Japan'],['East Asia'],0,0,6.5,24,ja
Me Two,2008,['Comedy'],['France'],['Western Europe'],0,0,4.9,11,fr
My Last Five Girlfriends,2009,"['Romance', 'Comedy']",['United Kingdom'],['Western Europe'],0,0,5.6,11,en
Window Horses,2016,"['Animation', 'Drama']",['Canada'],['North America'],0,0,7.8,4,en
"Kiss Me, Guido",1997,['Comedy'],['United States of America'],['North America'],0,0,4.4,10,en
Grown Ups 2,2013,['Comedy'],['United States of America'],['North America'],80000000,246984278,5.8,1180,en
Just Looking,1999,"['Drama', 'Comedy']",['United States of America'],['North America'],3000000,0,5.8,5,en
Just Call Me Nobody,2010,['Comedy'],"['China', 'Taiwan']",['East Asia'],10000000,0,5.0,4,en
Beautiful City,2005,['Drama'],['Iran'],['Middle East'],0,0,7.7,12,fa
Calendar Girl,1993,"['Drama', 'Comedy']",['United States of America'],['North America'],13000000,2570145,3.7,10,en
Cooperstown,1993,['Drama'],['United States of America'],['North America'],0,0,5.0,1,en
The Babe,1992,['Drama'],['United States of America'],['North America'],0,17530973,5.4,46,en
The Last Rites of Ransom Pride,2010,"['Action', 'Drama', 'Western']",['Canada'],['North America'],0,0,3.8,7,en
Asterix: The Mansions of the Gods,2014,"['Animation', 'Comedy', 'Adventure']","['France', 'United States of America']","['North America', 'Western Europe']",30000000,0,6.7,401,fr
Made in Mexico,2012,"['Music', 'Foreign', 'Documentary', 'History']",['Mexico'],['Latin America'],2000000,0,5.8,4,es
Autumn Dreams,2015,['Comedy'],['United States of America'],['North America'],0,0,6.9,14,en
Tigerland,2000,"['Drama', 'War']","['Germany', 'United States of America']","['North America', 'Western Europe']",10000000,0,6.7,155,en
Single Santa Seeks Mrs. Claus,2004,"['Comedy', 'Fantasy', 'Family']","['Germany', 'United States of America']","['North America', 'Western Europe']",0,0,5.0,8,en
Green Snake,1993,"['Action', 'Fantasy', 'Foreign', 'Romance', 'Science Fiction']",['Hong Kong'],['East Asia'],0,0,7.9,17,cn
Dor,2006,"['Drama', 'Foreign']",['India'],['South Asia'],0,0,6.8,4,hi
The Fourth Kind,2009,"['Mystery', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],10000000,42333295,5.8,451,en
Kill Zombie!,2012,"['Comedy', 'Horror']",['Netherlands'],['Western Europe'],500000,0,4.7,12,en
26 Years,2012,"['Drama', 'Thriller']",['South Korea'],['East Asia'],4330000,0,6.7,14,ko
The Victim,2006,"['Horror', 'Thriller', 'Mystery']",['Thailand'],['Southeast Asia'],0,0,6.5,6,th
Crossing The Bridge,1992,['Drama'],['United States of America'],['North America'],0,0,6.5,7,en
The Veteran,2011,"['Action', 'Thriller']",['United Kingdom'],['Western Europe'],0,0,5.8,50,en
3000 Miles to Graceland,2001,"['Action', 'Adventure', 'Comedy', 'Thriller', 'Crime']",['United States of America'],['North America'],62000000,18720175,5.8,181,en
Appaloosa,2008,"['Drama', 'Western', 'Crime']",['United States of America'],['North America'],20000000,20211394,6.3,305,en
Childish Games,2012,"['Drama', 'Horror', 'Thriller']",['Spain'],['Western Europe'],0,0,5.4,10,es
The Score,2001,"['Action', 'Crime', 'Thriller']","['Germany', 'United States of America']","['North America', 'Western Europe']",68000000,71069884,6.7,436,en
My Week with Marilyn,2011,['Drama'],['United Kingdom'],['Western Europe'],6400000,35057696,6.6,418,en
Three Times,2005,"['Crime', 'Drama', 'Foreign', 'Romance']","['Taiwan', 'France']","['East Asia', 'Western Europe']",0,0,7.0,22,zh
Postman Blues,1997,"['Crime', 'Drama', 'Action']",['Japan'],['East Asia'],0,0,6.6,8,ja
Candyman,1992,"['Drama', 'Horror', 'Thriller']",['United States of America'],['North America'],6000000,25792310,6.2,303,en
Passed Away,1992,['Comedy'],['United States of America'],['North America'],0,0,0.0,0,en
The Babadook,2014,"['Drama', 'Thriller', 'Horror']","['Canada', 'Australia']","['North America', 'Oceania']",2000000,6676471,6.5,1890,en
"Manta, Manta",1991,['Comedy'],['Germany'],['Western Europe'],0,0,4.9,26,de
The Kind Words,2015,['Drama'],"['Canada', 'Israel']","['North America', 'Middle East']",0,0,5.0,1,en
Florence Foster Jenkins,2016,"['Comedy', 'Drama']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",29000000,48902953,6.7,409,en
Bloomington,2010,"['Drama', 'Romance']",['United States of America'],['North America'],0,0,6.2,40,en
Looking for Cheyenne,2005,['Romance'],['France'],['Western Europe'],0,0,6.2,3,en
Wrong Turn 2: Dead End,2007,"['Horror', 'Thriller']","['Canada', 'United States of America']",['North America'],4000000,0,5.5,275,en
I Spit on Your Grave 2,2013,"['Thriller', 'Horror', 'Crime']","['Bulgaria', 'United States of America']","['North America', 'Other']",0,809,5.9,281,en
The King's Daughter,2017,"['Fantasy', 'Action', 'Adventure']","['France', 'Australia']","['Oceania', 'Western Europe']",0,0,0.0,4,en
Paris Was a Woman,1996,['Documentary'],"['Germany', 'United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,0,7.0,1,en
Applause,2009,['Drama'],['Denmark'],['Northern Europe'],0,0,5.8,5,da
Ossos,1997,['Drama'],"['Portugal', 'France', 'Denmark']","['Other', 'Northern Europe', 'Western Europe']",0,0,5.4,9,pt
Bloodlust: Subspecies III,1994,"['Fantasy', 'Horror', 'Thriller']",['United States of America'],['North America'],0,0,4.5,10,en
2 Days in New York,2012,['Comedy'],"['France', 'Germany', 'Belgium']",['Western Europe'],8000000,1653792,5.4,94,en
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,['Documentary'],['United States of America'],['North America'],500000,0,7.1,17,en
Hawking,2013,['Documentary'],['United Kingdom'],['Western Europe'],0,0,7.9,14,en
A Stranger Among Us,1992,"['Drama', 'Romance', 'Crime']",['United States of America'],['North America'],0,0,5.2,22,en
Hearts in Atlantis,2001,"['Drama', 'Mystery']","['Australia', 'United States of America']","['North America', 'Oceania']",31000000,24185781,6.5,132,en
The Punk Singer,2013,['Documentary'],['United States of America'],['North America'],0,0,7.2,31,en
The Hunters,1996,"['Thriller', 'Crime', 'Mystery']",['Sweden'],['Northern Europe'],17500000,0,6.5,32,sv
Daltry Calhoun,2005,"['Comedy', 'Drama', 'Music']",['United States of America'],['North America'],3000000,0,5.4,8,en
Waking Life,2001,"['Animation', 'Drama']",['United States of America'],['North America'],0,3176880,7.6,250,en
Russell Peters: The Green Card Tour,2011,['Comedy'],['Canada'],['North America'],0,0,6.7,8,en
The End of Suburbia: Oil Depletion and the Collapse of the American Dream,2004,['Documentary'],"['Canada', 'United States of America']",['North America'],0,0,7.3,9,en
Just 4 Kicks,2003,['Family'],['United States of America'],['North America'],0,0,4.0,1,en
The Milk of Sorrow,2009,['Drama'],"['Spain', 'Peru']","['Other', 'Western Europe']",0,0,6.6,23,es
Toyland,2007,"['Drama', 'War']",['Germany'],['Western Europe'],0,0,6.4,15,de
The Art of Seduction,2005,"['Romance', 'Drama', 'Comedy']",['South Korea'],['East Asia'],0,0,6.0,16,ko
"Jesus, You Know",2003,"['Documentary', 'Foreign']",['Austria'],['Other'],0,0,4.7,3,de
AWOL-72,2015,['Thriller'],['United States of America'],['North America'],3000000,0,2.8,10,en
Strange Wilderness,2008,['Comedy'],['United States of America'],['North America'],0,6575282,4.7,70,en
Pelli Choopulu,2016,"['Romance', 'Comedy']",['India'],['South Asia'],200000,5500000,7.8,4,te
Shrooms,2007,['Horror'],"['Ireland', 'United Kingdom', 'Denmark']","['Other', 'Northern Europe', 'Western Europe']",0,4910682,4.8,99,en
Robert Mitchum Est Mort,2011,"['Drama', 'Comedy']","['Belgium', 'France', 'Norway', 'Poland']","['Eastern Europe', 'Northern Europe', 'Western Europe']",0,0,7.0,3,fr
Criminal Activities,2015,"['Thriller', 'Crime', 'Drama']",['United States of America'],['North America'],7000000,0,5.8,111,en
Theodore Rex,1995,"['Fantasy', 'Science Fiction', 'Family']",['United States of America'],['North America'],33500000,0,3.6,17,en
Growing Up and Other Lies,2014,['Comedy'],['United States of America'],['North America'],0,0,4.0,4,en
Two Sons of Francisco,2005,"['Drama', 'History']",['Brazil'],['Latin America'],0,0,6.7,43,pt
Adrenalin: Fear the Rush,1996,"['Action', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],0,0,3.9,19,en
The Reunion,2011,"['Drama', 'Action']",['United States of America'],['North America'],6000000,0,5.4,32,en
Red Rock West,1993,"['Crime', 'Drama', 'Thriller']",['United States of America'],['North America'],8000000,2000000,6.4,71,en
Caffeinated,2015,"['Documentary', 'Adventure']","['United Kingdom', 'United States of America', 'Colombia', 'Ethiopia', 'Guatemala', 'Honduras', 'India', 'Italy', 'Lithuania', 'Mexico', 'Nicaragua', 'South Korea', 'Sweden', 'Switzerland', 'Turkey']","['South Asia', 'East Asia', 'Northern Europe', 'Western Europe', 'Middle East', 'North America', 'Latin America', 'Other']",200000,0,0.0,0,en
D.E.B.S.,2004,['Action'],['United States of America'],['North America'],3500000,0,5.6,91,en
The Canyons,2013,"['Thriller', 'Drama']",['United States of America'],['North America'],250000,56825,4.1,75,en
Sophie's Revenge,2009,"['Comedy', 'Drama', 'Romance']",['China'],['East Asia'],0,0,5.6,14,zh
Bon Cop Bad Cop,2006,"['Action', 'Comedy', 'Crime']",['Canada'],['North America'],8000000,12671300,6.5,43,fr
Agyaat,2009,"['Foreign', 'Horror', 'Mystery']",['India'],['South Asia'],0,0,5.3,3,hi
The Iran Job,2012,['Documentary'],"['United States of America', 'Iran']","['North America', 'Middle East']",0,0,5.5,3,en
Chris Gethard: Career Suicide,2017,['Comedy'],['United States of America'],['North America'],0,0,7.5,4,en
Makeup Room,2015,"['Comedy', 'Drama']",['Japan'],['East Asia'],0,0,0.0,0,ja
Toy Story of Terror!,2013,"['Animation', 'Comedy', 'Family']",['United States of America'],['North America'],0,0,7.3,246,en
Romasanta,2004,"['Action', 'Horror']","['Spain', 'United Kingdom']",['Western Europe'],4500000,0,5.4,21,en
Ju-on: The Beginning of the End,2014,['Horror'],['Japan'],['East Asia'],0,0,6.0,20,ja
Jerry Maguire,1996,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],50000000,273552592,6.7,941,en
Ivy,2015,['Drama'],"['Germany', 'Turkey']","['Western Europe', 'Middle East']",0,0,8.0,6,tr
Witch Hunt,2008,"['Documentary', 'Crime']",['United States of America'],['North America'],0,0,7.7,6,en
Nailbiter,2013,['Horror'],['United States of America'],['North America'],0,0,4.1,26,en
Dragon Tiger Gate,2006,"['Action', 'Thriller']","['China', 'Hong Kong']",['East Asia'],0,8685526,6.7,55,cn
The Yacoubian Building,2006,"['Drama', 'Foreign']",['Egypt'],['Africa'],0,0,6.8,14,ar
Highlander II: The Quickening,1991,"['Action', 'Fantasy', 'Science Fiction']","['Argentina', 'France', 'United Kingdom']","['Latin America', 'Western Europe']",30000000,15556340,4.5,213,en
Super Mario Bros.,1993,"['Adventure', 'Comedy', 'Family', 'Fantasy']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",48000000,20915465,4.0,236,en
Hunt for the Labyrinth Killer,2013,"['TV Movie', 'Drama', 'Mystery', 'Thriller']",['United States of America'],['North America'],0,0,6.3,2,en
Chappie,2015,"['Crime', 'Action', 'Science Fiction']","['Mexico', 'South Africa', 'United States of America']","['Africa', 'Latin America', 'North America']",49000000,104399548,6.6,3124,en
Dragon Ball Z: Fusion Reborn,1995,"['Action', 'Animation']",['Japan'],['East Asia'],0,0,7.3,118,ja
Cell Count,2012,['Thriller'],['United States of America'],['North America'],0,0,3.9,7,en
Mr. Right,2015,"['Comedy', 'Romance']",['United States of America'],['North America'],0,0,2.5,4,en
Night Watch,2004,"['Fantasy', 'Action', 'Thriller']",['Russia'],['Eastern Europe'],4200000,32000000,6.3,212,ru
Dead Awake,2001,"['Thriller', 'Romance']",['Canada'],['North America'],0,0,7.0,3,en
White Irish Drinkers,2011,"['Drama', 'Thriller']",['United States of America'],['North America'],600000,0,6.3,10,en
Dr. Horrible's Sing-Along Blog,2008,"['Adventure', 'Action', 'Comedy', 'Science Fiction', 'Music']",['United States of America'],['North America'],200000,3,7.8,236,en
New York,2009,"['Romance', 'Crime', 'Drama']","['United States of America', 'India']","['North America', 'South Asia']",0,0,6.3,29,hi
The Gamers,2002,"['Action', 'Comedy', 'Thriller', 'Foreign']",['United States of America'],['North America'],0,0,6.7,13,en
Esteros,2016,"['Comedy', 'Drama', 'Romance']",['Argentina'],['Latin America'],0,0,7.1,15,es
Instructions Not Included,2013,"['Comedy', 'Drama']",['Mexico'],['Latin America'],5500000,99067206,7.5,210,es
Little England,2013,"['Drama', 'Romance']",['Greece'],['Other'],0,0,6.6,16,el
Lost in Thailand,2012,['Comedy'],"['China', 'Thailand']","['East Asia', 'Southeast Asia']",2200000,208000000,6.1,28,zh
When Santa Fell to Earth,2011,"['Comedy', 'Fantasy', 'Family']",['Germany'],['Western Europe'],0,0,6.2,3,de
Dog Pound,2010,['Drama'],"['Canada', 'France', 'United Kingdom']","['North America', 'Western Europe']",0,430041,7.5,104,en
Under the Mountain,2009,"['Fantasy', 'Adventure', 'Drama']",['New Zealand'],['Oceania'],0,0,4.2,16,en
Spider-Man,2002,"['Fantasy', 'Action']",['United States of America'],['North America'],139000000,821708551,6.8,5398,en
I'll Do Anything,1994,"['Comedy', 'Drama']",['United States of America'],['North America'],40000000,0,5.7,18,en
Out of Love,2016,['Drama'],['Netherlands'],['Western Europe'],0,0,4.8,2,en
Sandesham,1991,"['Comedy', 'Drama', 'Family']",['India'],['South Asia'],0,0,8.8,5,ml
The Gallows,2015,"['Horror', 'Thriller']",['United States of America'],['North America'],100000,42664410,4.9,370,en
Cube Zero,2004,"['Mystery', 'Science Fiction', 'Thriller']",['Canada'],['North America'],825000,0,5.7,274,en
8MM 2,2005,"['Thriller', 'Mystery', 'Drama']",['United States of America'],['North America'],0,0,4.1,28,en
The Lovers,1994,"['Romance', 'Drama', 'Family', 'Fantasy']",['Hong Kong'],['East Asia'],0,0,6.4,9,zh
Matterhorn,2013,"['Drama', 'Comedy']",['Netherlands'],['Western Europe'],0,0,6.4,10,en
The Swimsuit Issue,2008,"['Comedy', 'Foreign']",['Sweden'],['Northern Europe'],0,0,5.2,11,sv
30 Days of Night: Dark Days,2010,"['Horror', 'Thriller']",['United States of America'],['North America'],0,0,4.8,121,en
Texas Rangers,2001,"['Action', 'Western']",['United States of America'],['North America'],0,0,5.4,19,en
The Mistletoe Promise,2016,"['Comedy', 'Romance', 'TV Movie']",['United States of America'],['North America'],0,0,6.5,11,en
Voyage of Time: Life's Journey,2017,"['Documentary', 'Drama']","['Germany', 'United States of America', 'France']","['North America', 'Western Europe']",0,0,6.2,32,en
Wild Grass,2009,"['Drama', 'Romance']","['France', 'Italy']",['Western Europe'],0,0,5.8,23,fr
My Flesh and Blood,2003,['Documentary'],['United States of America'],['North America'],0,0,6.2,5,en
Hidalgo,2004,"['Western', 'Adventure']","['United States of America', 'Morocco']","['North America', 'Africa']",100000000,108103450,6.5,321,en
The Amati Girls,2001,['Drama'],['United States of America'],['North America'],0,0,0.0,0,en
Strays,1997,['Drama'],['United States of America'],['North America'],0,0,4.8,10,en
A Woman in Berlin,2008,"['Drama', 'War']",['Germany'],['Western Europe'],0,0,6.7,15,de
Turbo,2013,"['Animation', 'Family']",['United States of America'],['North America'],135000000,282570682,6.1,1094,en
The Animatrix,2003,"['Animation', 'Science Fiction']","['United States of America', 'Japan']","['North America', 'East Asia']",5000000,0,6.9,433,en
Cocktail,2012,"['Romance', 'Drama', 'Comedy']","['India', 'United Kingdom']","['South Asia', 'Western Europe']",6400000,18800000,6.2,38,hi
Sword for Truth,1990,"['Animation', 'Horror']",['Japan'],['East Asia'],0,0,4.5,2,ja
The Cry of the Owl,2009,['Drama'],"['Canada', 'Germany', 'France', 'United Kingdom']","['North America', 'Western Europe']",11500000,0,5.5,29,en
Touching Home,2008,['Drama'],['United States of America'],['North America'],2000000,0,5.8,4,en
Shelley,2016,"['Drama', 'Horror']","['Denmark', 'Sweden']",['Northern Europe'],0,0,5.4,33,da
Strangers in Good Company,1990,['Drama'],['Canada'],['North America'],0,0,7.0,4,en
Nine,2009,"['Drama', 'Music', 'Romance']","['Italy', 'United States of America']","['North America', 'Western Europe']",80000000,53825515,5.1,169,en
Other People,2016,['Drama'],['United States of America'],['North America'],0,93000,6.7,58,en
Zenith,2010,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],0,0,5.1,7,en
Threesome,1994,"['Comedy', 'Drama', 'Family', 'Romance']",['United States of America'],['North America'],0,0,6.3,57,en
Kids in America,2005,"['Comedy', 'Drama']",['United States of America'],['North America'],0,0,5.8,9,en
11.6,2013,"['Thriller', 'Drama']",['France'],['Western Europe'],0,0,5.7,45,fr
Chris Hardwick: Funcomfortable,2016,['Comedy'],['United States of America'],['North America'],0,0,7.0,3,en
L'abbiamo fatta grossa,2016,['Comedy'],['Italy'],['Western Europe'],0,0,5.3,77,it
Henry Poole Is Here,2008,"['Comedy', 'Drama']",['United States of America'],['North America'],0,1829917,5.8,64,en
Steal This Movie,2000,['Drama'],['United States of America'],['North America'],0,0,6.2,11,en
Loggerheads,2005,['Drama'],['United States of America'],['North America'],0,0,6.4,7,en
A Stork's Journey,2017,"['Adventure', 'Animation']","['Belgium', 'Luxembourg', 'Germany', 'Norway']","['Other', 'Northern Europe', 'Western Europe']",0,0,5.1,11,de
Til There Was You,1997,"['Comedy', 'Romance']",['United States of America'],['North America'],1000000,0,3.9,4,en
High Heels,1991,"['Comedy', 'Drama', 'Romance']",['Spain'],['Western Europe'],0,1710057,7.2,66,es
Chris Hardwick: Mandroid,2012,['Comedy'],['United States of America'],['North America'],0,0,8.2,5,en
Ator IV: The Hobgoblin,1990,"['Adventure', 'Fantasy']",['Italy'],['Western Europe'],0,0,4.4,4,en
Milk Money,1994,"['Comedy', 'Romance']",['United States of America'],['North America'],0,18137661,5.6,49,en
Warlock III: The End of Innocence,1999,"['Fantasy', 'Horror']",['United States of America'],['North America'],2000000,0,4.2,15,en
Brain Drain,2009,['Comedy'],['Spain'],['Western Europe'],0,0,5.5,42,es
Yelling To The Sky,2012,['Drama'],['United States of America'],['North America'],0,0,4.9,6,en
Diary of the Dead,2007,"['Horror', 'Action', 'Science Fiction']",['United States of America'],['North America'],2000000,5364858,5.4,194,en
Floating Skyscrapers,2013,"['Drama', 'Romance']",['Poland'],['Eastern Europe'],0,0,5.8,22,pl
Hands on a Hard Body: The Documentary,1997,['Documentary'],['United States of America'],['North America'],0,0,8.7,6,en
My Tomorrow,2011,['Drama'],['Italy'],['Western Europe'],0,0,5.0,1,it
The Day of the Crows,2012,['Animation'],['France'],['Western Europe'],0,0,6.7,25,fr
Disorder,2009,['Documentary'],['China'],['East Asia'],0,0,7.5,2,en
10th & Wolf,2006,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",['United States of America'],['North America'],8000000,143451,6.3,26,en
My Mistress,2014,"['Romance', 'Drama']",['Australia'],['Oceania'],0,0,5.9,16,en
Suicides,2012,['Comedy'],['Russia'],['Eastern Europe'],0,0,4.6,4,ru
Trouble with the Curve,2012,"['Drama', 'Romance']",['United States of America'],['North America'],0,0,6.6,379,en
No Night Is Too Long,2002,"['Crime', 'Drama', 'Thriller', 'TV Movie']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,0,6.4,5,en
Drishyam,2013,"['Crime', 'Thriller']",['India'],['South Asia'],750000,12000000,8.1,23,ml
Midnight Son,2011,"['Drama', 'Horror', 'Action']",['United States of America'],['North America'],0,0,6.7,15,en
High Lane,2009,"['Action', 'Thriller', 'Horror']",['France'],['Western Europe'],0,0,5.6,77,fr
Zebra,2016,['Thriller'],['Japan'],['East Asia'],0,0,5.0,1,ja
Golden Gate,1994,"['Crime', 'Drama']",['United States of America'],['North America'],0,0,2.5,2,en
Camp Rock 2: The Final Jam,2010,"['Comedy', 'Music', 'TV Movie']",['United States of America'],['North America'],0,0,5.8,354,en
Steak,2007,"['Comedy', 'Science Fiction']",['France'],['Western Europe'],0,0,5.1,51,en
"Aballay, the Man without Fear",2010,"['Drama', 'Western']","['Argentina', 'Spain']","['Latin America', 'Western Europe']",0,0,4.0,2,es
The Perfect Wife,2001,"['Drama', 'Thriller']",['United States of America'],['North America'],0,0,4.8,2,en
Out of Reach,2013,['Drama'],['United States of America'],['North America'],0,0,5.0,1,en
Abandoned Dead,2015,"['Crime', 'Thriller', 'Horror']",['United States of America'],['North America'],0,0,2.0,1,en
"An Alan Smithee Film: Burn, Hollywood, Burn",1998,['Comedy'],['United States of America'],['North America'],10000000,45779,3.0,9,en
The Phenom,2016,['Drama'],['United States of America'],['North America'],0,0,5.6,24,en
Unresolved Sexual Tension,2010,"['Comedy', 'Romance']",['Spain'],['Western Europe'],0,0,5.3,6,es
Sister My Sister,1994,"['Drama', 'Thriller']",['United Kingdom'],['Western Europe'],0,0,6.0,19,en
Only You,1994,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],0,0,6.4,92,en
Class of 1999 II - The Substitute,1994,"['Action', 'Science Fiction']",['United States of America'],['North America'],0,0,4.1,8,en
The Shepherd: Border Patrol,2008,"['Action', 'Crime', 'Thriller']",['United States of America'],['North America'],0,0,5.1,30,en
The Medallion,2003,"['Thriller', 'Fantasy', 'Action', 'Comedy']","['Hong Kong', 'United States of America']","['North America', 'East Asia']",41000000,0,5.3,286,en
Black Butler,2014,"['Horror', 'Fantasy', 'Action', 'Adventure', 'Mystery', 'Crime', 'Drama']",['Japan'],['East Asia'],0,0,5.9,24,ja
Chasing Amy,1997,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],250000,12021272,6.7,441,en
Pervert Park,2014,"['Crime', 'Documentary']","['Denmark', 'Sweden']",['Northern Europe'],0,0,6.8,11,en
Yellow Rock,2011,['Western'],['United States of America'],['North America'],0,0,4.6,5,en
Good People,2014,"['Thriller', 'Crime', 'Action']",['United States of America'],['North America'],0,0,5.2,187,en
Afterimage,2016,['Drama'],['Poland'],['Eastern Europe'],0,0,6.8,4,pl
Minutemen,2008,"['TV Movie', 'Comedy', 'Science Fiction', 'Family', 'Adventure']",['United States of America'],['North America'],0,0,5.1,52,en
The Grudge,2004,"['Horror', 'Mystery', 'Thriller']","['Japan', 'United States of America']","['North America', 'East Asia']",10000000,183474602,5.8,889,en
Walk All Over Me,2007,"['Crime', 'Drama', 'Thriller']",['Canada'],['North America'],0,0,6.4,9,en
True Heart,1999,"['Action', 'Adventure', 'Drama', 'Family']",['United States of America'],['North America'],0,0,5.1,7,en
Things We Lost in the Fire,2007,['Drama'],['United States of America'],['North America'],16000000,2849142,6.7,90,en
Luck By Chance,2009,"['Romance', 'Drama', 'Comedy']",['India'],['South Asia'],0,0,6.6,18,hi
L'Oranais,2014,"['History', 'Drama']","['Algeria', 'France']","['Other', 'Western Europe']",0,0,8.2,6,fr
Shock Head Soul,2011,['Documentary'],"['Netherlands', 'United Kingdom']",['Western Europe'],0,0,0.0,0,en
Carpool,1996,"['Comedy', 'Family']",['United States of America'],['North America'],17000000,0,4.9,17,en
Desperate Measures,1998,"['Action', 'Drama', 'Thriller']",['United States of America'],['North America'],50000000,0,5.9,60,en
Golden Door,2006,"['History', 'Drama', 'Romance']","['France', 'Italy']",['Western Europe'],0,0,6.0,22,it
Clandestine Childhood,2011,['Drama'],['Argentina'],['Latin America'],0,0,6.4,10,es
Need for Speed,2014,"['Action', 'Crime', 'Drama', 'Thriller']","['Philippines', 'United States of America', 'United Kingdom', 'France']","['North America', 'Western Europe', 'Southeast Asia']",66000000,203277636,6.1,1560,en
Now Add Honey,2015,['Comedy'],['Australia'],['Oceania'],0,0,5.3,9,en
The Kick,2011,"['Comedy', 'Action']","['Thailand', 'South Korea']","['East Asia', 'Southeast Asia']",3500000,0,5.1,10,ko
You Are My Sunshine,2015,"['Drama', 'Romance']",['China'],['East Asia'],0,0,9.0,2,zh
Hot Rod,2007,"['Action', 'Comedy']",['United States of America'],['North America'],0,14334401,6.3,317,en
The Entity,2015,['Horror'],['Peru'],['Other'],0,0,4.7,12,en
Nina Frisk,2007,['Comedy'],['Sweden'],['Northern Europe'],0,0,5.1,4,en
Mental,2012,"['Comedy', 'Drama']","['Australia', 'United States of America']","['North America', 'Oceania']",0,0,5.8,34,en
Euphoria,2006,"['Drama', 'Romance']",['Russia'],['Eastern Europe'],0,2209023,6.0,10,ru
Why Blame It on the Child?,2016,"['Comedy', 'Romance']",['Mexico'],['Latin America'],0,0,6.7,87,es
The Weathering Continent,1992,"['Fantasy', 'Animation']",['Japan'],['East Asia'],0,0,9.0,1,ja
